,CustomerID,Frequency,Recency,Monetary,rankR,rankF,rankM,groupRFM,Country
3867,17588,23,133,119.67,4,1,1,411,United Kingdom
3868,17589,253,93,550.23,5,5,4,554,United Kingdom
3869,17590,201,35,536.35,5,4,4,544,United Kingdom
3870,17591,167,106,597.3,5,3,4,534,United Kingdom
3871,17593,215,36,536.03,5,4,4,544,United Kingdom
3872,17594,50,118,97.05,4,1,1,411,United Kingdom
3873,17595,83,45,207.31,5,2,2,522,United Kingdom
3874,17596,270,56,517.18,5,5,4,554,United Kingdom
3875,17597,55,246,186.96,3,1,2,312,United Kingdom
3876,17600,13,50,45.9,5,1,1,511,United Kingdom
3877,17601,9,272,14.51,3,1,1,311,United Kingdom
3878,17602,565,35,1130.96,5,5,5,555,United Kingdom
3879,17603,15,83,1156.89,5,1,5,515,United Kingdom
3880,17604,63,250,159.66,3,2,1,321,United Kingdom
3881,17608,59,66,68.03,5,2,1,521,United Kingdom
3882,17609,238,73,551.03,5,5,4,554,United Kingdom
3883,17611,582,36,1484.72,5,5,5,555,United Kingdom
3884,17612,142,86,390.15,5,3,3,533,United Kingdom
3885,17613,319,55,851.32,5,5,5,555,United Kingdom
3886,17614,100,90,221.16,5,2,2,522,United Kingdom
3887,17615,14,163,54.75,4,1,1,411,United Kingdom
3888,17616,3,206,7.65,3,1,1,311,United Kingdom
3889,17618,78,38,334.06,5,2,2,522,United Kingdom
3890,17619,77,345,138.88,2,2,1,221,United Kingdom
3891,17620,4,92,11.03,5,1,1,511,United Kingdom
3892,17621,27,54,92.5,5,1,1,511,United Kingdom
3893,17623,33,65,94.74,5,1,1,511,United Kingdom
3894,17624,50,47,147.9,5,1,1,511,United Kingdom
3895,17625,315,51,799.97,5,5,5,555,United Kingdom
3896,17628,5,114,12.05,5,1,1,511,United Kingdom
3897,17629,124,38,260.3,5,3,2,532,United Kingdom
3898,17630,26,202,203.45,3,1,2,312,United Kingdom
3899,17631,39,34,144.8,5,1,1,511,United Kingdom
3900,17633,72,64,206.32,5,2,2,522,United Kingdom
3901,17634,297,69,1106.83,5,5,5,555,United Kingdom
3902,17636,24,41,60.74,5,1,1,511,United Kingdom
3903,17637,35,64,120.15,5,1,1,511,United Kingdom
3904,17639,7,309,38.6,2,1,1,211,United Kingdom
3905,17640,5,119,12.83,4,1,1,411,United Kingdom
3906,17642,40,152,93.73,4,1,1,411,United Kingdom
3907,17643,8,406,32.15,1,1,1,111,United Kingdom
3908,17644,169,34,472.51,5,3,3,533,United Kingdom
3909,17646,54,252,255.32,3,1,2,312,United Kingdom
3910,17647,7,98,49.68,5,1,1,511,United Kingdom
3911,17648,92,93,511.77,5,2,4,524,United Kingdom
3912,17649,53,167,192.97,4,1,2,412,United Kingdom
3913,17650,8,54,15.17,5,1,1,511,United Kingdom
3914,17651,239,44,501.24,5,5,3,553,United Kingdom
3915,17652,270,58,927.56,5,5,5,555,United Kingdom
3916,17653,50,62,207.42,5,1,2,512,United Kingdom
3917,17654,22,310,69.45,2,1,1,211,United Kingdom
3918,17655,93,43,440.02,5,2,3,523,United Kingdom
3919,17656,82,106,227.35,5,2,2,522,United Kingdom
3920,17658,23,43,54.08,5,1,1,511,United Kingdom
3921,17659,161,36,651.39,5,3,4,534,United Kingdom
3922,17660,45,174,90.17,4,1,1,411,United Kingdom
3923,17663,90,58,358.48,5,2,3,523,United Kingdom
3924,17664,43,51,82.42,5,1,1,511,United Kingdom
3925,17666,18,36,34.18,5,1,1,511,United Kingdom
3926,17667,117,99,425.15,5,3,3,533,United Kingdom
3927,17668,15,34,110.05,5,1,1,511,United Kingdom
3928,17669,68,75,126.32,5,2,1,521,United Kingdom
3929,17670,11,260,28.5,3,1,1,311,United Kingdom
3930,17671,61,48,210.6,5,2,2,522,United Kingdom
3931,17672,115,76,393,5,2,3,523,United Kingdom
3932,17673,228,34,367.42,5,4,3,543,United Kingdom
3933,17674,27,107,20.49,5,1,1,511,United Kingdom
3934,17675,721,34,2576.7,5,5,5,555,United Kingdom
3935,17676,79,37,152.66,5,2,1,521,United Kingdom
3936,17677,321,34,892.25,5,5,5,555,United Kingdom
3937,17678,16,296,35.77,2,1,1,211,United Kingdom
3938,17679,30,85,159.27,5,1,1,511,United Kingdom
3939,17680,11,56,30.8,5,1,1,511,United Kingdom
3940,17682,119,43,290.79,5,3,2,532,United Kingdom
3941,17684,15,76,43.74,5,1,1,511,United Kingdom
3942,17685,130,49,260.12,5,3,2,532,United Kingdom
3943,17686,286,40,1103.64,5,5,5,555,United Kingdom
3944,17690,258,63,1464.09,5,5,5,555,United Kingdom
3945,17691,19,391,64.65,1,1,1,111,United Kingdom
3946,17692,47,160,77.07,4,1,1,411,United Kingdom
3947,17693,18,169,46.77,4,1,1,411,United Kingdom
3948,17694,15,174,39.13,4,1,1,411,United Kingdom
3949,17695,35,164,43.81,4,1,1,411,United Kingdom
3950,17696,126,71,319.16,5,3,2,532,United Kingdom
3951,17697,19,269,96.6,3,1,1,311,United Kingdom
3952,17698,8,293,17.1,2,1,1,211,United Kingdom
3953,17700,146,49,467.64,5,3,3,533,United Kingdom
3954,17701,24,285,138.1,2,1,1,211,United Kingdom
3955,17702,80,63,149.59,5,2,1,521,United Kingdom
3956,17703,55,68,90.35,5,1,1,511,United Kingdom
3957,17704,31,201,121.48,3,1,1,311,United Kingdom
3958,17705,108,36,342.6,5,2,3,523,United Kingdom
3959,17706,395,37,1714.85,5,5,5,555,United Kingdom
3960,17707,5,218,8.85,3,1,1,311,United Kingdom
3961,17708,35,220,110.04,3,1,1,311,United Kingdom
3962,17709,7,202,91.05,3,1,1,311,United Kingdom
3963,17711,23,43,56.42,5,1,1,511,United Kingdom
3964,17712,29,77,135.29,5,1,1,511,United Kingdom
3965,17714,10,353,20.5,2,1,1,211,United Kingdom
3966,17715,1,233,0.85,3,1,1,311,United Kingdom
3967,17716,254,55,643.21,5,5,4,554,United Kingdom
3968,17718,6,265,25.15,3,1,1,311,United Kingdom
3969,17719,278,70,1240.3,5,5,5,555,United Kingdom
3970,17720,50,59,271.71,5,1,2,512,United Kingdom
3971,17722,120,129,392.53,4,3,3,433,United Kingdom
3972,17723,10,160,40.7,4,1,1,411,United Kingdom
3973,17724,45,90,189.9,5,1,2,512,United Kingdom
3974,17725,198,49,527.08,5,4,4,544,United Kingdom
3975,17727,67,42,209.61,5,2,2,522,United Kingdom
3976,17728,169,36,907.29,5,3,5,535,United Kingdom
3977,17730,220,36,435.88,5,4,3,543,United Kingdom
3978,17731,83,112,454.67,5,2,3,523,United Kingdom
3979,17732,18,405,89.09,1,1,1,111,United Kingdom
3980,17733,35,71,103.57,5,1,1,511,United Kingdom
3981,17734,43,86,124.57,5,1,1,511,United Kingdom
3982,17735,690,35,1512.8,5,5,5,555,United Kingdom
3983,17736,26,42,170.48,5,1,2,512,United Kingdom
3984,17737,10,42,24.14,5,1,1,511,United Kingdom
3985,17738,99,52,361.14,5,2,3,523,United Kingdom
3986,17739,48,44,215.98,5,1,2,512,United Kingdom
3987,17742,15,146,133.43,4,1,1,411,United Kingdom
3988,17744,137,36,122.46,5,3,1,531,United Kingdom
3989,17746,8,267,42.15,3,1,1,311,United Kingdom
3990,17747,2,133,12.7,4,1,1,411,United Kingdom
3991,17749,35,211,160.71,3,1,1,311,United Kingdom
3992,17750,193,38,127.83,5,4,1,541,United Kingdom
3993,17752,1,392,0.42,1,1,1,111,United Kingdom
3994,17754,93,33,91.7,5,2,1,521,United Kingdom
3995,17757,742,34,2041.78,5,5,5,555,United Kingdom
3996,17758,412,52,978.7,5,5,5,555,United Kingdom
3997,17759,95,50,215.36,5,2,2,522,United Kingdom
3998,17760,25,54,56.79,5,1,1,511,United Kingdom
3999,17761,19,65,59.7,5,1,1,511,United Kingdom
4000,17763,1,296,1.25,2,1,1,211,United Kingdom
4001,17764,75,83,236.59,5,2,2,522,United Kingdom
4002,17765,57,191,221.01,4,1,2,412,United Kingdom
4003,17767,21,48,58.75,5,1,1,511,United Kingdom
4004,17768,105,41,403.92,5,2,3,523,United Kingdom
4005,17769,313,45,977.92,5,5,5,555,United Kingdom
4006,17770,38,231,183.43,3,1,2,312,United Kingdom
4007,17771,54,89,121.37,5,1,1,511,United Kingdom
4008,17772,53,43,176.01,5,1,2,512,United Kingdom
4009,17774,157,129,531.59,4,3,4,434,United Kingdom
4010,17775,3,287,2.35,2,1,1,211,United Kingdom
4011,17777,194,57,319.52,5,4,2,542,United Kingdom
4012,17779,84,54,244.31,5,2,2,522,United Kingdom
4013,17781,12,192,66.68,4,1,1,411,United Kingdom
4014,17783,67,105,128.82,5,2,1,521,United Kingdom
4015,17785,13,86,33.32,5,1,1,511,United Kingdom
4016,17786,72,118,152.94,4,2,1,421,United Kingdom
4017,17787,134,185,381.51,4,3,3,433,United Kingdom
4018,17788,5,106,27.1,5,1,1,511,United Kingdom
4019,17789,14,314,55.6,2,1,1,211,United Kingdom
4020,17790,190,59,594.11,5,4,4,544,United Kingdom
4021,17791,10,62,27.7,5,1,1,511,United Kingdom
4022,17793,58,58,218.56,5,1,2,512,United Kingdom
4023,17795,46,212,88.6,3,1,1,311,United Kingdom
4024,17796,82,73,329.4,5,2,2,522,United Kingdom
4025,17797,111,55,283.36,5,2,2,522,United Kingdom
4026,17799,410,55,1053.27,5,5,5,555,United Kingdom
4027,17800,104,70,228.85,5,2,2,522,United Kingdom
4028,17802,147,115,342.05,5,3,3,533,United Kingdom
4029,17805,10,106,22.57,5,1,1,511,United Kingdom
4030,17806,43,44,43.91,5,1,1,511,United Kingdom
4031,17809,64,49,897.19,5,2,5,525,United Kingdom
4032,17811,872,37,2390.92,5,5,5,555,United Kingdom
4033,17812,141,45,427.18,5,3,3,533,United Kingdom
4034,17813,378,47,1295.84,5,5,5,555,United Kingdom
4035,17816,17,69,23.98,5,1,1,511,United Kingdom
4036,17817,33,37,301.9,5,1,2,512,United Kingdom
4037,17819,49,104,224.49,5,1,2,512,United Kingdom
4038,17820,5,224,24.05,3,1,1,311,United Kingdom
4039,17824,13,84,13.9,5,1,1,511,United Kingdom
4040,17827,220,38,523.24,5,4,4,544,United Kingdom
4041,17828,82,41,474.14,5,2,3,523,Malta
4042,17829,30,331,77.57,2,1,1,211,United Arab Emirates
4043,17830,23,34,138.3,5,1,1,511,United Kingdom
4044,17831,2,66,5.9,5,1,1,511,United Kingdom
4045,17832,61,82,67.81,5,2,1,521,United Kingdom
4046,17835,61,35,103.61,5,2,1,521,United Kingdom
4047,17836,24,80,32.78,5,1,1,511,United Kingdom
4048,17837,172,75,686.11,5,3,5,535,United Kingdom
4049,17838,137,59,484.65,5,3,3,533,United Kingdom
4050,17839,56,75,98.03,5,1,1,511,United Kingdom
4051,17841,7983,34,20333.18,5,5,5,555,United Kingdom
4052,17843,37,336,118.59,2,1,1,211,United Kingdom
4053,17844,5,139,4.99,4,1,1,411,Canada
4054,17846,1,118,2033.1,4,1,5,415,United Kingdom
4055,17848,51,114,215.8,5,1,2,512,United Kingdom
4056,17849,26,251,268.4,3,1,2,312,United Kingdom
4057,17850,312,335,1224.51,2,5,5,255,United Kingdom
4058,17852,24,44,56.83,5,1,1,511,United Kingdom
4059,17854,15,218,53.79,3,1,1,311,United Kingdom
4060,17855,17,405,30.02,1,1,1,111,United Kingdom
4061,17856,17,34,56.55,5,1,1,511,United Kingdom
4062,17857,56,36,559.76,5,1,4,514,United Kingdom
4063,17858,199,38,1171.13,5,4,5,545,United Kingdom
4064,17859,25,337,45.27,2,1,1,211,United Kingdom
4065,17860,58,401,148.27,1,1,1,111,United Kingdom
4066,17861,223,36,539.72,5,4,4,544,United Kingdom
4067,17862,11,356,56.6,2,1,1,211,United Kingdom
4068,17863,148,92,228.96,5,3,2,532,United Kingdom
4069,17864,102,45,184.08,5,2,2,522,United Kingdom
4070,17865,389,63,1121.38,5,5,5,555,United Kingdom
4071,17866,10,175,34.55,4,1,1,411,United Kingdom
4072,17867,81,63,202.78,5,2,2,522,United Kingdom
4073,17869,40,140,246.34,4,1,2,412,United Kingdom
4074,17870,280,35,622.8,5,5,4,554,United Kingdom
4075,17871,10,237,21.32,3,1,1,311,United Kingdom
4076,17873,46,113,210.32,5,1,2,512,United Kingdom
4077,17874,47,218,189.99,3,1,2,312,United Kingdom
4078,17877,12,203,42.49,3,1,1,311,United Kingdom
4079,17878,26,76,58.4,5,1,1,511,United Kingdom
4080,17879,6,206,21.83,3,1,1,311,United Kingdom
4081,17880,26,397,64,1,1,1,111,United Kingdom
4082,17881,8,337,36.25,2,1,1,211,United Kingdom
4083,17883,145,36,333.43,5,3,2,532,United Kingdom
4084,17884,117,36,224.17,5,3,2,532,United Kingdom
4085,17885,64,45,141.76,5,2,1,521,United Kingdom
4086,17886,109,64,325.73,5,2,2,522,United Kingdom
4087,17887,10,162,52.35,4,1,1,411,United Kingdom
4088,17888,81,51,217.98,5,2,2,522,United Kingdom
4089,17889,21,245,72.62,3,1,1,311,United Kingdom
4090,17890,94,355,232.09,2,2,2,222,United Kingdom
4091,17891,34,195,24.2,4,1,1,411,United Kingdom
4092,17892,28,89,91.7,5,1,1,511,United Kingdom
4093,17893,16,258,33.52,3,1,1,311,United Kingdom
4094,17894,193,104,539.29,5,4,4,544,United Kingdom
4095,17895,16,77,29.77,5,1,1,511,United Kingdom
4096,17896,2,56,1.78,5,1,1,511,United Kingdom
4097,17897,115,205,355.36,3,2,3,323,United Kingdom
4098,17898,28,118,41.48,4,1,1,411,United Kingdom
4099,17899,32,192,76.3,4,1,1,411,United Kingdom
4100,17900,11,197,28.3,4,1,1,411,United Kingdom
4101,17901,19,62,101.25,5,1,1,511,United Kingdom
4102,17904,39,54,150.23,5,1,1,511,United Kingdom
4103,17905,34,104,128.99,5,1,1,511,United Kingdom
4104,17906,12,280,45.9,3,1,1,311,United Kingdom
4105,17908,58,406,155.01,1,1,1,111,United Kingdom
4106,17911,39,42,85.06,5,1,1,511,United Kingdom
4107,17912,40,343,166.7,2,1,1,211,United Kingdom
4108,17913,59,91,143.62,5,2,1,521,United Kingdom
4109,17914,80,36,157.2,5,2,1,521,United Kingdom
4110,17917,94,78,209.44,5,2,2,522,United Kingdom
4111,17919,23,121,49.75,4,1,1,411,United Kingdom
4112,17920,696,37,1623.75,5,5,5,555,United Kingdom
4113,17921,145,97,340.56,5,3,3,533,United Kingdom
4114,17923,1,315,4.15,2,1,1,211,United Kingdom
4115,17924,38,34,131,5,1,1,511,United Kingdom
4116,17925,1,405,3.39,1,1,1,111,United Kingdom
4117,17926,21,166,66.26,4,1,1,411,United Kingdom
4118,17928,23,78,68.74,5,1,1,511,United Kingdom
4119,17929,6,44,46.35,5,1,1,511,United Kingdom
4120,17930,39,68,57.82,5,1,1,511,United Kingdom
4121,17931,65,167,199.51,4,2,2,422,United Kingdom
4122,17932,90,62,246.56,5,2,2,522,United Kingdom
4123,17934,21,84,72.51,5,1,1,511,United Kingdom
4124,17935,29,171,54.15,4,1,1,411,United Kingdom
4125,17936,77,38,183.57,5,2,2,522,United Kingdom
4126,17937,43,41,149.35,5,1,1,511,United Kingdom
4127,17939,12,192,29.47,4,1,1,411,United Kingdom
4128,17940,23,82,3994.91,5,1,5,515,United Kingdom
4129,17941,2,163,2.51,4,1,1,411,United Kingdom
4130,17942,2,40,3.05,5,1,1,511,United Kingdom
4131,17946,20,266,62.89,3,1,1,311,United Kingdom
4132,17947,9,70,8.48,5,1,1,511,United Kingdom
4133,17948,1,180,2.49,4,1,1,411,United Kingdom
4134,17949,79,34,727.33,5,2,5,525,United Kingdom
4135,17950,72,105,165.21,5,2,1,521,United Kingdom
4136,17951,21,72,47.12,5,1,1,511,United Kingdom
4137,17954,489,38,969.32,5,5,5,555,United Kingdom
4138,17955,19,231,106.99,3,1,1,311,United Kingdom
4139,17956,1,282,12.75,3,1,1,311,United Kingdom
4140,17957,31,99,41.82,5,1,1,511,United Kingdom
4141,17958,7,149,28.28,4,1,1,411,United Kingdom
4142,17960,26,204,44.71,3,1,1,311,United Kingdom
4143,17961,249,54,814.79,5,5,5,555,United Kingdom
4144,17962,35,175,57.81,4,1,1,411,United Kingdom
4145,17964,104,64,278.74,5,2,2,522,United Kingdom
4146,17965,329,70,1147.63,5,5,5,555,United Kingdom
4147,17966,68,70,101.28,5,2,1,521,United Kingdom
4148,17967,48,404,90.23,1,1,1,111,United Kingdom
4149,17968,85,406,163.98,1,2,1,121,United Kingdom
4150,17969,14,199,65.82,4,1,1,411,United Kingdom
4151,17970,31,244,91.94,3,1,1,311,United Kingdom
4152,17972,31,274,131.14,3,1,1,311,United Kingdom
4153,17973,15,84,48.66,5,1,1,511,United Kingdom
4154,17974,179,57,362.34,5,4,3,543,United Kingdom
4155,17975,297,48,943.88,5,5,5,555,United Kingdom
4156,17976,65,405,229.58,1,2,2,122,United Kingdom
4157,17977,21,62,68.2,5,1,1,511,United Kingdom
4158,17978,12,398,28.36,1,1,1,111,United Kingdom
4159,17979,147,68,351.31,5,3,3,533,United Kingdom
4160,17980,30,198,66.11,4,1,1,411,United Kingdom
4161,17984,48,178,99.2,4,1,1,411,United Kingdom
4162,17985,23,55,102.8,5,1,1,511,United Kingdom
4163,17986,1,89,2.08,5,1,1,511,United Kingdom
4164,17987,13,218,11.82,3,1,1,311,United Kingdom
4165,17988,39,44,203.55,5,1,2,512,United Kingdom
4166,17990,29,269,67.35,3,1,1,311,United Kingdom
4167,17991,5,258,24.55,3,1,1,311,United Kingdom
4168,17994,84,154,203.65,4,2,2,422,United Kingdom
4169,17995,2,314,3.37,2,1,1,211,United Kingdom
4170,17997,180,107,287.86,5,4,2,542,United Kingdom
4171,17999,93,70,262.53,5,2,2,522,United Kingdom
4172,18001,58,45,164.59,5,1,1,511,United Kingdom
4173,18004,40,395,110.61,1,1,1,111,United Kingdom
4174,18005,60,36,191.18,5,2,2,522,United Kingdom
4175,18006,22,56,71.04,5,1,1,511,United Kingdom
4176,18008,30,103,114,5,1,1,511,United Kingdom
4177,18009,33,268,134.96,3,1,1,311,United Kingdom
4178,18010,14,289,70.2,2,1,1,211,United Kingdom
4179,18011,28,406,66.11,1,1,1,111,United Kingdom
4180,18013,31,188,36.28,4,1,1,411,United Kingdom
4181,18014,32,61,93.78,5,1,1,511,United Kingdom
4182,18015,46,37,58.69,5,1,1,511,United Kingdom
4183,18016,123,65,412.52,5,3,3,533,United Kingdom
4184,18017,3,114,5.23,5,1,1,511,United Kingdom
4185,18018,29,141,110.53,4,1,1,411,United Kingdom
4186,18019,5,84,28.55,5,1,1,511,United Kingdom
4187,18022,191,68,335.06,5,4,2,542,United Kingdom
4188,18024,22,185,58.49,4,1,1,411,United Kingdom
4189,18027,21,131,58.64,4,1,1,411,United Kingdom
4190,18030,10,37,70.3,5,1,1,511,United Kingdom
4191,18032,5,367,9.35,1,1,1,111,United Kingdom
4192,18033,34,98,63.44,5,1,1,511,United Kingdom
4193,18034,112,54,149.46,5,2,1,521,United Kingdom
4194,18035,53,68,130.77,5,1,1,511,United Kingdom
4195,18036,96,65,181.64,5,2,2,522,United Kingdom
4196,18037,19,187,68.37,4,1,1,411,United Kingdom
4197,18040,19,52,58.35,5,1,1,511,United Kingdom
4198,18041,474,44,934.17,5,5,5,555,United Kingdom
4199,18042,7,86,38.15,5,1,1,511,United Kingdom
4200,18043,121,57,352.37,5,3,3,533,United Kingdom
4201,18044,128,37,542.9,5,3,4,534,United Kingdom
4202,18045,47,78,122.52,5,1,1,511,United Kingdom
4203,18048,7,236,10.5,3,1,1,311,United Kingdom
4204,18050,5,392,11.55,1,1,1,111,United Kingdom
4205,18053,21,99,34.66,5,1,1,511,United Kingdom
4206,18055,363,40,1467.91,5,5,5,555,United Kingdom
4207,18056,19,321,71.4,2,1,1,211,United Kingdom
4208,18058,3,42,5.39,5,1,1,511,United Kingdom
4209,18059,21,42,39.84,5,1,1,511,United Kingdom
4210,18061,46,54,230.48,5,1,2,512,United Kingdom
4211,18062,27,206,121.21,3,1,1,311,United Kingdom
4212,18064,7,166,15.73,4,1,1,411,United Kingdom
4213,18065,138,38,573.39,5,3,4,534,United Kingdom
4214,18066,10,108,34.3,5,1,1,511,United Kingdom
4215,18067,37,73,104.82,5,1,1,511,United Kingdom
4216,18068,1,322,16.95,2,1,1,211,United Kingdom
4217,18069,472,59,1044.74,5,5,5,555,United Kingdom
4218,18071,25,290,74.95,2,1,1,211,United Kingdom
4219,18072,36,188,43.59,4,1,1,411,United Kingdom
4220,18073,76,147,285.61,4,2,2,422,United Kingdom
4221,18074,13,406,62.15,1,1,1,111,United Kingdom
4222,18075,153,56,544.29,5,3,4,534,United Kingdom
4223,18077,227,41,414.27,5,4,3,543,United Kingdom
4224,18078,29,250,86.58,3,1,1,311,United Kingdom
4225,18079,127,78,113.77,5,3,1,531,United Kingdom
4226,18080,2,51,3.8,5,1,1,511,United Kingdom
4227,18081,17,69,65.28,5,1,1,511,United Kingdom
4228,18082,73,58,157.24,5,2,1,521,United Kingdom
4229,18084,2,49,3.24,5,1,1,511,United Kingdom
4230,18085,29,363,82.5,2,1,1,211,United Kingdom
4231,18086,7,307,10.36,2,1,1,211,United Kingdom
4232,18087,7,131,857.87,4,1,5,415,United Kingdom
4233,18088,39,94,81.65,5,1,1,511,United Kingdom
4234,18092,90,35,332.26,5,2,2,522,United Kingdom
4235,18093,38,126,63.07,4,1,1,411,United Kingdom
4236,18094,70,114,150.87,5,2,1,521,United Kingdom
4237,18095,21,345,55,2,1,1,211,United Kingdom
4238,18096,213,44,487.27,5,4,3,543,United Kingdom
4239,18097,109,40,325.65,5,2,2,522,United Kingdom
4240,18099,19,160,40.64,4,1,1,411,United Kingdom
4241,18101,41,44,105.8,5,1,1,511,United Kingdom
4242,18102,433,33,5159.73,5,5,5,555,United Kingdom
4243,18104,38,70,142.84,5,1,1,511,United Kingdom
4244,18105,18,70,40.18,5,1,1,511,United Kingdom
4245,18106,39,362,153.5,2,1,1,211,United Kingdom
4246,18108,19,281,86.45,3,1,1,311,United Kingdom
4247,18109,454,34,2267.68,5,5,5,555,United Kingdom
4248,18110,49,52,139.39,5,1,1,511,United Kingdom
4249,18112,26,45,111.52,5,1,1,511,United Kingdom
4250,18113,1,401,1.06,1,1,1,111,United Kingdom
4251,18114,28,323,154.95,2,1,1,211,United Kingdom
4252,18116,378,100,895.89,5,5,5,555,United Kingdom
4253,18117,74,58,89.85,5,2,1,521,United Kingdom
4254,18118,1284,43,3292.38,5,5,5,555,United Kingdom
4255,18119,30,400,83.47,1,1,1,111,United Kingdom
4256,18120,17,247,68.55,3,1,1,311,United Kingdom
4257,18121,32,182,59.68,4,1,1,411,United Kingdom
4258,18122,364,41,851.58,5,5,5,555,United Kingdom
4259,18123,36,57,51.24,5,1,1,511,United Kingdom
4260,18125,197,62,437.84,5,4,3,543,United Kingdom
4261,18126,56,93,109.24,5,1,1,511,United Kingdom
4262,18127,47,52,149.34,5,1,1,511,United Kingdom
4263,18129,14,276,40.95,3,1,1,311,United Kingdom
4264,18130,71,41,167.82,5,2,1,521,United Kingdom
4265,18133,2,244,0.85,3,1,1,311,United Kingdom
4266,18135,20,62,46.15,5,1,1,511,United Kingdom
4267,18136,39,96,107.43,5,1,1,511,United Kingdom
4268,18138,8,328,50.05,2,1,1,211,United Kingdom
4269,18139,162,50,241.41,5,3,2,532,United Kingdom
4270,18141,1,393,2.95,1,1,1,111,United Kingdom
4271,18142,18,184,27.57,4,1,1,411,United Kingdom
4272,18143,61,149,166.43,4,2,1,421,United Kingdom
4273,18144,43,40,190.51,5,1,2,512,United Kingdom
4274,18145,221,45,398.12,5,4,3,543,United Kingdom
4275,18146,10,173,19.5,4,1,1,411,United Kingdom
4276,18147,7,78,9.08,5,1,1,511,United Kingdom
4277,18149,16,83,44.04,5,1,1,511,United Kingdom
4278,18150,37,65,85.97,5,1,1,511,United Kingdom
4279,18151,38,167,121.55,4,1,1,411,United Kingdom
4280,18154,21,36,59.35,5,1,1,511,United Kingdom
4281,18155,28,108,72.81,5,1,1,511,United Kingdom
4282,18156,140,45,420.03,5,3,3,533,United Kingdom
4283,18158,35,42,45.66,5,1,1,511,United Kingdom
4284,18159,23,334,115.1,2,1,1,211,United Kingdom
4285,18160,39,90,142.63,5,1,1,511,United Kingdom
4286,18161,81,43,294.16,5,2,2,522,United Kingdom
4287,18164,25,64,105.92,5,1,1,511,United Kingdom
4288,18165,10,210,12.38,3,1,1,311,United Kingdom
